team,date,opponent,OffRtg,DefRtg,ThreePA,TOV,ORB,DRB,location,MOV,roll_OffRtg,roll_DefRtg,roll_ThreePA,roll_TOV,roll_ORB,roll_DRB,recent_form,games_played
Alabama State,2025-12-11,Missouri,121.0,133.5,26,7,7,12,-1,-8,103.74444444444445,108.55555555555556,23.22222222222222,12.777777777777779,10.555555555555555,22.666666666666668,-2.4,9
Alabama State,2025-12-17,Cincinnati,71.2,122.9,20,10,14,23,-1,-37,105.47,111.05,23.5,12.2,10.2,21.6,-3.6,10
Alabama State,2025-12-22,Memphis,93.7,123.1,29,15,17,16,-1,-21,102.35454545454546,112.12727272727271,23.181818181818183,12.0,10.545454545454545,21.727272727272727,-15.2,11
Alabama State,2025-12-29,Mississippi State,80.1,134.5,19,12,8,17,-1,-38,101.63333333333333,113.04166666666667,23.666666666666668,12.25,11.083333333333334,21.25,-16.4,12
Alabama State,2026-01-03,Mississippi Valley State,122.7,95.1,18,16,9,21,-1,20,99.97692307692309,114.6923076923077,23.307692307692307,12.23076923076923,10.846153846153847,20.923076923076923,-22.8,13
Alabama State,2026-01-05,Arkansas–Pine Bluff,104.8,119.3,19,11,9,19,-1,-11,101.60000000000001,113.29285714285713,22.928571428571427,12.5,10.714285714285714,20.928571428571427,-16.8,14
Alabama State,2026-01-10,Jackson State,82.5,96.7,22,18,24,24,1,-11,101.81333333333333,113.69333333333333,22.666666666666668,12.4,10.6,20.8,-17.4,15
Alabama State,2026-01-12,Alcorn State,112.5,91.7,21,15,5,28,1,15,100.60625,112.63125,22.625,12.75,11.4375,21.0,-12.2,16
Alabama State,2026-01-19,Alabama A&M,96.6,102.2,25,19,10,24,0,-4,101.30588235294118,111.39999999999999,22.529411764705884,12.882352941176471,11.058823529411764,21.41176470588235,-5.0,17
Alabama State,2026-01-24,Prairie View A&M,118.7,100.0,24,12,8,20,-1,15,101.04444444444444,110.88888888888889,22.666666666666668,13.222222222222221,11.0,21.555555555555557,1.8,18
Alabama State,2026-01-27,Texas Southern,87.6,131.4,30,10,14,16,-1,-32,101.97368421052632,110.3157894736842,22.736842105263158,13.157894736842104,10.842105263157896,21.473684210526315,0.8,19
Alabama State,2026-01-31,Bethune-Cookman,79.0,101.0,18,15,7,17,1,-15,101.255,111.37,23.1,13.0,11.0,21.2,-3.4,20
Alabama State,2026-02-02,Florida A&M,105.2,87.9,25,16,8,25,1,13,100.1952380952381,110.87619047619049,22.857142857142858,13.095238095238095,10.80952380952381,21.0,-4.2,21
Alabama State,2026-02-07,Grambling State,71.6,86.8,26,11,14,25,-1,-10,100.42272727272729,109.83181818181819,22.954545454545453,13.227272727272727,10.681818181818182,21.181818181818183,-4.6,22
Alabama State,2026-02-09,Southern,99.4,100.9,22,17,12,27,-1,-1,99.16956521739131,108.83043478260869,23.08695652173913,13.130434782608695,10.826086956521738,21.347826086956523,-5.8,23
Alabama State,2026-02-14,Arkansas–Pine Bluff,106.9,82.5,23,11,14,23,1,18,99.17916666666667,108.5,23.041666666666668,13.291666666666666,10.875,21.583333333333332,-9.0,24
Alabama State,2026-02-16,Mississippi Valley State,125.6,75.1,24,16,16,33,1,37,99.488,107.46,23.04,13.2,11.0,21.64,1.0,25
Alabama State,2026-02-19,Bethune-Cookman,97.4,112.5,26,6,8,24,-1,-11,100.4923076923077,106.21538461538461,23.076923076923077,13.307692307692308,11.192307692307692,22.076923076923077,11.4,26
Alabama State,2026-02-21,Florida A&M,89.6,108.0,19,9,6,18,-1,-13,100.37777777777777,106.44814814814815,23.185185185185187,13.037037037037036,11.074074074074074,22.14814814814815,6.6,27
Alabama State,2026-02-28,Alabama A&M,130.5,129.1,21,8,6,18,-1,1,99.99285714285715,106.50357142857142,23.035714285714285,12.892857142857142,10.892857142857142,22.0,6.0,28
Alabama State,2026-03-03,Southern,88.9,98.6,25,13,11,22,1,-7,101.0448275862069,107.28275862068965,22.96551724137931,12.724137931034482,10.724137931034482,21.862068965517242,6.4,29
Alabama State,2026-03-05,Grambling State,87.2,89.9,27,13,11,30,1,-2,100.64,106.99333333333333,23.033333333333335,12.733333333333333,10.733333333333333,21.866666666666667,1.4,30
Alabama State,2026-03-09,Alcorn State,91.1,107.9,28,9,12,25,0,-12,100.20645161290322,106.44193548387096,23.161290322580644,12.741935483870968,10.741935483870968,22.129032258064516,-6.4,31
Albany (NY),2025-11-14,Rhode Island,91.8,120.3,28,12,16,18,-1,-19,98.73333333333333,93.13333333333333,28.666666666666668,17.333333333333332,10.0,24.333333333333332,5.0,3
Albany (NY),2025-11-18,Paul Smith's,142.3,76.5,21,11,15,29,1,49,97.0,99.925,28.5,16.0,11.5,22.75,-1.0,4
Albany (NY),2025-11-21,Siena,101.6,117.7,11,11,3,15,-1,-10,106.05999999999999,95.24,27.0,15.0,12.2,24.0,9.0,5
Albany (NY),2025-11-28,Colgate,103.3,106.4,20,12,7,22,0,-2,105.31666666666666,98.98333333333333,24.333333333333332,14.333333333333334,10.666666666666666,22.5,12.4,6
Albany (NY),2025-11-29,Fordham,98.4,127.4,27,8,14,14,0,-20,105.02857142857144,100.04285714285713,23.714285714285715,14.0,10.142857142857142,22.428571428571427,16.2,7
Albany (NY),2025-11-30,SUNY Oneonta,118.8,81.8,22,12,16,35,0,28,104.2,103.4625,24.125,13.25,10.625,21.375,-0.4,8
Albany (NY),2025-12-06,Columbia,88.5,126.7,24,9,8,12,-1,-28,105.82222222222222,101.05555555555556,23.88888888888889,13.11111111111111,11.222222222222221,22.88888888888889,9.0,9
Albany (NY),2025-12-10,Yale,110.7,125.5,23,7,3,23,0,-11,104.09,103.62,23.9,12.7,10.9,21.8,-6.4,10
Albany (NY),2025-12-13,Florida Atlantic,96.7,128.5,23,14,6,18,-1,-26,104.69090909090909,105.60909090909091,23.818181818181817,12.181818181818182,10.181818181818182,21.90909090909091,-6.6,11
Albany (NY),2025-12-17,Stony Brook,103.1,79.9,23,12,4,34,-1,16,104.02499999999999,107.51666666666667,23.75,12.333333333333334,9.833333333333334,21.583333333333332,-11.4,12
Albany (NY),2025-12-21,Cornell,121.0,133.9,22,8,9,17,1,-8,103.95384615384616,105.39230769230768,23.692307692307693,12.307692307692308,9.384615384615385,22.53846153846154,-4.2,13
Albany (NY),2025-12-30,South Carolina,101.6,145.6,17,15,13,12,-1,-29,105.17142857142858,107.42857142857143,23.571428571428573,12.0,9.357142857142858,22.142857142857142,-11.4,14
Albany (NY),2026-01-03,UMass Lowell,99.8,116.7,18,10,6,16,-1,-12,104.93333333333334,109.97333333333333,23.133333333333333,12.2,9.6,21.466666666666665,-11.6,15
Albany (NY),2026-01-10,Bryant,119.6,77.5,20,8,9,27,1,25,104.6125,110.39375,22.8125,12.0625,9.375,21.125,-11.8,16
Albany (NY),2026-01-15,Binghamton,107.5,82.6,21,10,8,24,1,16,105.49411764705883,108.45882352941176,22.647058823529413,11.823529411764707,9.352941176470589,21.470588235294116,-1.6,17
Albany (NY),2026-01-19,Vermont,109.1,98.9,25,8,5,23,1,7,105.60555555555555,107.02222222222223,22.555555555555557,11.722222222222221,9.277777777777779,21.61111111111111,-1.6,18
Albany (NY),2026-01-22,Maine,83.5,88.6,23,11,10,25,-1,-3,105.78947368421052,106.59473684210526,22.68421052631579,11.526315789473685,9.052631578947368,21.68421052631579,1.4,19
Albany (NY),2026-01-24,New Hampshire,109.9,122.1,14,13,6,18,-1,-8,104.675,105.69500000000001,22.7,11.5,9.1,21.85,6.6,20
Albany (NY),2026-01-29,NJIT,98.4,111.4,25,9,11,18,1,-9,104.92380952380952,106.47619047619048,22.285714285714285,11.571428571428571,8.952380952380953,21.666666666666668,7.4,21
Albany (NY),2026-01-31,UMBC,103.5,108.3,27,11,12,20,1,-3,104.62727272727274,106.7,22.40909090909091,11.454545454545455,9.045454545454545,21.5,0.6,22
Albany (NY),2026-02-05,Bryant,103.4,100.2,20,10,6,16,-1,2,104.57826086956523,106.7695652173913,22.608695652173914,11.434782608695652,9.173913043478262,21.434782608695652,-3.2,23
Albany (NY),2026-02-07,UMass Lowell,112.0,126.2,16,7,7,16,1,-10,104.52916666666665,106.49583333333334,22.5,11.375,9.041666666666666,21.208333333333332,-4.2,24
Albany (NY),2026-02-14,Binghamton,113.2,108.8,21,13,10,27,-1,3,104.82799999999999,107.28399999999999,22.24,11.2,8.96,21.0,-5.6,25
Albany (NY),2026-02-19,NJIT,132.6,103.2,16,9,16,20,-1,18,105.15,107.3423076923077,22.192307692307693,11.26923076923077,9.0,21.23076923076923,-3.4,26
Albany (NY),2026-02-21,UMBC,103.3,109.9,17,11,3,22,-1,-4,106.16666666666667,107.18888888888888,21.962962962962962,11.185185185185185,9.25925925925926,21.185185185185187,2.0,27
Albany (NY),2026-02-26,Maine,98.8,117.3,20,14,8,20,1,-11,106.06428571428572,107.28571428571429,21.785714285714285,11.178571428571429,9.035714285714286,21.214285714285715,1.8,28
Albany (NY),2026-02-28,New Hampshire,125.3,91.0,22,13,12,28,1,23,105.81379310344828,107.63103448275862,21.724137931034484,11.275862068965518,9.0,21.17241379310345,-0.8,29
Albany (NY),2026-03-03,Vermont,90.2,111.1,24,12,8,23,-1,-13,106.46333333333334,107.07666666666667,21.733333333333334,11.333333333333334,9.1,21.4,5.8,30
Albany (NY),2026-03-07,UMass Lowell,110.2,117.5,26,10,16,20,-1,-5,105.93870967741935,107.20645161290322,21.806451612903224,11.35483870967742,9.064516129032258,21.451612903225808,2.6,31
Alcorn State,2025-11-11,Maryland,86.5,113.5,23,21,6,14,-1,-20,89.33333333333333,127.3,20.0,17.0,7.0,18.666666666666668,-27.666666666666668,3
Alcorn State,2025-11-13,Howard,95.7,107.7,21,10,5,13,-1,-8,88.625,123.85,20.75,18.0,6.75,17.5,-25.75,4
Alcorn State,2025-11-18,Louisiana State,108.2,142.9,26,13,11,15,-1,-26,90.03999999999999,120.62,20.8,16.4,6.4,16.6,-22.2,5
Alcorn State,2025-11-23,Oklahoma,76.8,104.3,18,19,6,31,-1,-19,93.06666666666666,124.33333333333333,21.666666666666668,15.833333333333334,7.166666666666667,16.333333333333332,-21.0,6
Alcorn State,2025-11-28,Indiana State,99.1,90.6,20,19,13,28,0,7,90.74285714285715,121.47142857142856,21.142857142857142,16.285714285714285,7.0,18.428571428571427,-23.6,7
Alcorn State,2025-11-29,Louisiana Tech,89.1,127.4,14,13,13,16,-1,-25,91.7875,117.6125,21.0,16.625,7.75,19.625,-13.2,8
Alcorn State,2025-12-03,Iowa State,83.6,162.3,19,26,6,9,-1,-64,91.48888888888888,118.69999999999999,20.22222222222222,16.22222222222222,8.333333333333334,19.22222222222222,-14.2,9
Alcorn State,2025-12-19,Baylor,70.3,141.9,19,14,11,10,-1,-57,90.7,123.05999999999999,20.1,17.2,8.1,18.2,-25.4,10
Alcorn State,2025-12-29,Ole Miss,62.8,115.4,17,11,6,17,-1,-36,88.84545454545454,124.77272727272727,20.0,16.90909090909091,8.363636363636363,17.454545454545453,-31.6,11
Alcorn State,2026-01-03,Jackson State,120.0,124.2,26,10,11,19,-1,-3,86.675,123.99166666666667,19.75,16.416666666666668,8.166666666666666,17.416666666666668,-35.0,12
Alcorn State,2026-01-10,Alabama A&M,97.5,94.5,18,8,7,24,-1,2,89.23846153846154,124.00769230769232,20.23076923076923,15.923076923076923,8.384615384615385,17.53846153846154,-37.0,13
Alcorn State,2026-01-12,Alabama State,91.7,112.5,26,13,10,17,-1,-15,89.82857142857142,121.9,20.071428571428573,15.357142857142858,8.285714285714286,18.0,-31.6,14
Alcorn State,2026-01-17,Texas Southern,111.3,112.9,24,10,9,21,1,-1,89.95333333333333,121.27333333333334,20.466666666666665,15.2,8.4,17.933333333333334,-21.8,15
Alcorn State,2026-01-19,Prairie View A&M,106.6,105.2,22,12,16,25,1,1,91.2875,120.75,20.6875,14.875,8.4375,18.125,-10.6,16
Alcorn State,2026-01-24,Florida A&M,86.1,97.9,15,16,5,15,-1,-8,92.18823529411765,119.83529411764707,20.764705882352942,14.705882352941176,8.882352941176471,18.529411764705884,-3.2,17
Alcorn State,2026-01-26,Bethune-Cookman,100.0,112.3,19,9,8,23,-1,-9,91.85,118.61666666666666,20.444444444444443,14.777777777777779,8.666666666666666,18.333333333333332,-4.2,18
Alcorn State,2026-01-31,Southern,122.9,115.0,23,11,4,21,1,5,92.27894736842104,118.28421052631579,20.36842105263158,14.473684210526315,8.631578947368421,18.57894736842105,-6.4,19
Alcorn State,2026-02-02,Grambling State,80.8,119.6,17,8,7,16,1,-24,93.81,118.12,20.5,14.3,8.4,18.7,-2.4,20
Alcorn State,2026-02-07,Arkansas–Pine Bluff,114.4,124.8,19,10,4,14,-1,-7,93.19047619047619,118.19047619047619,20.333333333333332,14.0,8.333333333333334,18.571428571428573,-7.0,21
Alcorn State,2026-02-09,Mississippi Valley State,121.9,108.7,24,4,2,18,-1,8,94.15454545454546,118.4909090909091,20.272727272727273,13.818181818181818,8.136363636363637,18.363636363636363,-8.6,22
Alcorn State,2026-02-14,Bethune-Cookman,91.4,88.2,8,12,7,9,1,2,95.3608695652174,118.06521739130434,20.434782608695652,13.391304347826088,7.869565217391305,18.347826086956523,-5.4,23
Alcorn State,2026-02-16,Florida A&M,110.5,121.8,13,9,8,20,1,-8,95.19583333333333,116.82083333333333,19.916666666666668,13.333333333333334,7.833333333333333,17.958333333333332,-3.2,24
Alcorn State,2026-02-21,Jackson State,117.4,91.9,22,9,15,25,1,18,95.80799999999999,117.02,19.64,13.16,7.84,18.04,-5.8,25
Alcorn State,2026-02-26,Texas Southern,110.7,117.0,24,11,12,24,-1,-5,96.63846153846154,116.05384615384615,19.73076923076923,13.0,8.115384615384615,18.307692307692307,2.6,26
Alcorn State,2026-02-28,Prairie View A&M,72.5,102.3,14,14,5,23,-1,-21,97.15925925925927,116.08888888888889,19.88888888888889,12.925925925925926,8.25925925925926,18.51851851851852,3.0,27
Alcorn State,2026-03-03,Mississippi Valley State,102.1,97.5,15,9,8,17,1,3,96.27857142857144,115.59642857142856,19.678571428571427,12.964285714285714,8.142857142857142,18.678571428571427,-2.8,28
Alcorn State,2026-03-05,Arkansas–Pine Bluff,63.7,110.1,16,16,6,26,1,-35,96.4793103448276,114.97241379310344,19.517241379310345,12.827586206896552,8.137931034482758,18.620689655172413,-2.6,29
Alcorn State,2026-03-09,Alabama State,107.9,91.1,16,9,6,29,0,12,95.38666666666667,114.81,19.4,12.933333333333334,8.066666666666666,18.866666666666667,-8.0,30
Alcorn State,2026-03-10,Prairie View A&M,82.3,95.5,14,11,7,23,0,-9,95.79032258064517,114.04516129032258,19.29032258064516,12.806451612903226,8.0,19.193548387096776,-9.2,31
American,2025-11-15,Central Penn,134.9,58.7,32,15,18,33,1,65,97.66666666666667,118.63333333333333,29.333333333333332,15.666666666666666,7.333333333333333,21.666666666666668,-16.0,3
American,2025-11-18,Rutgers,95.4,107.5,32,7,5,16,-1,-9,106.975,103.65,30.0,15.5,10.0,24.5,4.25,4
American,2025-11-24,Marywood,148.8,69.8,28,10,13,33,1,60,104.66,104.42,30.4,13.8,9.0,22.8,1.6,5
American,2025-11-28,Maine,109.5,90.3,26,7,3,20,1,13,112.01666666666667,98.64999999999999,30.0,13.166666666666666,9.666666666666666,24.5,16.4,6
American,2025-11-29,Siena,77.7,83.3,16,19,8,20,1,-4,111.65714285714286,97.45714285714287,29.428571428571427,12.285714285714286,8.714285714285714,23.857142857142858,17.8,7
American,2025-11-30,Longwood,127.6,91.5,29,12,7,26,1,26,107.41250000000001,95.6875,27.75,13.125,8.625,23.375,25.0,8
American,2025-12-03,Drexel,111.2,108.2,26,6,9,24,1,2,109.65555555555555,95.22222222222223,27.88888888888889,13.0,8.444444444444445,23.666666666666668,17.2,9
American,2025-12-06,Maryland Eastern Shore,125.2,96.3,29,9,10,15,1,18,109.80999999999999,96.52000000000001,27.7,12.3,8.5,23.7,19.4,10
American,2025-12-18,VCU,116.1,146.9,31,9,9,13,-1,-22,111.2090909090909,96.5,27.818181818181817,12.0,8.636363636363637,22.90909090909091,11.0,11
American,2025-12-22,Virginia,80.1,149.1,35,9,9,12,-1,-44,111.61666666666667,100.7,28.083333333333332,11.75,8.666666666666666,22.083333333333332,4.0,12
American,2025-12-31,Loyola (MD),124.2,102.0,18,9,4,17,1,15,109.1923076923077,104.42307692307692,28.615384615384617,11.538461538461538,8.692307692307692,21.307692307692307,-4.0,13
American,2026-01-03,Boston University,105.1,101.8,21,8,2,22,-1,2,110.26428571428572,104.25,27.857142857142858,11.357142857142858,8.357142857142858,21.0,-6.2,14
American,2026-01-07,Colgate,104.4,107.8,17,10,6,18,-1,-2,109.92,104.08666666666666,27.4,11.133333333333333,7.933333333333334,21.066666666666666,-6.2,15
American,2026-01-10,Holy Cross,102.1,117.5,24,9,8,20,1,-11,109.575,104.31875,26.75,11.0625,7.8125,20.875,-10.2,16
American,2026-01-12,Navy,103.4,81.2,37,7,14,26,1,14,109.13529411764705,105.09411764705882,26.58823529411765,10.941176470588236,7.823529411764706,20.823529411764707,-8.0,17
American,2026-01-18,Army,120.7,103.7,25,12,9,21,-1,11,108.81666666666666,103.76666666666667,27.166666666666668,10.722222222222221,8.166666666666666,21.11111111111111,3.6,18
American,2026-01-21,Colgate,104.0,98.1,21,17,11,27,1,4,109.4421052631579,103.76315789473684,27.05263157894737,10.789473684210526,8.210526315789474,21.105263157894736,2.8,19
American,2026-01-24,Holy Cross,114.0,100.5,20,7,5,22,-1,9,109.17,103.47999999999999,26.75,11.1,8.35,21.4,3.2,20
American,2026-01-28,Loyola (MD),91.7,103.8,26,11,1,24,-1,-9,109.4,103.33809523809524,26.428571428571427,10.904761904761905,8.19047619047619,21.428571428571427,5.4,21
American,2026-01-31,Lafayette,101.4,104.6,27,11,12,18,1,-2,108.59545454545454,103.35909090909091,26.40909090909091,10.909090909090908,7.863636363636363,21.545454545454547,5.8,22
American,2026-02-04,Bucknell,99.7,101.4,36,10,13,18,1,-1,108.28260869565217,103.41304347826087,26.434782608695652,10.91304347826087,8.043478260869565,21.391304347826086,2.6,23
American,2026-02-07,Navy,110.6,124.2,35,11,9,17,-1,-9,107.925,103.32916666666667,26.833333333333332,10.875,8.25,21.25,0.2,24
American,2026-02-11,Lehigh,109.8,120.5,30,9,9,15,-1,-8,108.03200000000001,104.164,27.16,10.88,8.28,21.08,-2.4,25
American,2026-02-14,Army,114.0,95.8,21,11,4,19,1,12,108.1,104.79230769230769,27.26923076923077,10.807692307692308,8.307692307692308,20.846153846153847,-5.8,26
American,2026-02-18,Bucknell,115.9,88.1,24,6,8,18,-1,18,108.31851851851852,104.45925925925927,27.037037037037038,10.814814814814815,8.148148148148149,20.77777777777778,-1.6,27
American,2026-02-22,Lafayette,126.2,102.7,26,6,6,24,-1,14,108.58928571428571,103.875,26.928571428571427,10.642857142857142,8.142857142857142,20.678571428571427,2.4,28
American,2026-02-25,Lehigh,110.8,118.4,31,5,11,20,1,-5,109.19655172413792,103.83448275862068,26.896551724137932,10.482758620689655,8.068965517241379,20.79310344827586,5.4,29
American,2026-02-28,Boston University,100.3,104.9,32,7,6,16,1,-3,109.25,104.32,27.033333333333335,10.3,8.166666666666666,20.766666666666666,6.2,30
American,2026-03-05,Boston University,120.4,123.7,21,7,10,15,-1,-2,108.96129032258065,104.33870967741936,27.193548387096776,10.193548387096774,8.096774193548388,20.612903225806452,7.2,31
Appalachian State,2025-11-11,Ohio State,86.2,122.0,25,8,7,23,-1,-22,115.76666666666667,91.56666666666666,27.666666666666668,8.0,13.0,24.333333333333332,17.333333333333332,3
Appalachian State,2025-11-16,Dartmouth,117.1,106.0,20,11,9,21,-1,8,108.375,99.175,27.0,8.0,11.5,24.0,7.5,4
Appalachian State,2025-11-21,Charlotte,109.1,105.7,20,9,8,19,1,2,110.12,100.53999999999999,25.6,8.6,11.0,23.4,7.6,5
Appalachian State,2025-11-24,Elon,84.1,139.7,31,9,7,14,1,-35,109.95,101.39999999999999,24.666666666666668,8.666666666666666,10.5,22.666666666666668,11.2,6
Appalachian State,2025-11-26,Mercer,104.5,117.0,21,8,11,20,-1,-8,106.25714285714285,106.87142857142858,25.571428571428573,8.714285714285714,10.0,21.428571428571427,-5.0,7
Appalachian State,2025-11-30,UNC Asheville,85.3,103.9,25,8,6,15,-1,-12,106.0375,108.1375,25.0,8.625,10.125,21.25,-11.0,8
Appalachian State,2025-12-03,VU Lynchburg,167.8,56.8,44,11,32,45,1,88,103.73333333333333,107.66666666666667,25.0,8.555555555555555,9.666666666666666,20.555555555555557,-9.0,9
Appalachian State,2025-12-11,East Carolina,102.0,82.2,21,13,9,28,-1,13,110.14000000000001,102.58,26.9,8.8,11.9,23.0,7.0,10
Appalachian State,2025-12-14,High Point,110.8,100.5,27,9,4,32,0,8,109.4,100.72727272727273,26.363636363636363,9.181818181818182,11.636363636363637,23.454545454545453,9.2,11
Appalachian State,2025-12-18,Coastal Carolina,102.3,74.8,17,12,7,34,1,18,109.51666666666667,100.70833333333333,26.416666666666668,9.166666666666666,11.0,24.166666666666668,17.8,12
Appalachian State,2025-12-20,Georgia State,92.7,103.0,22,6,4,20,1,-7,108.96153846153847,98.71538461538461,25.692307692307693,9.384615384615385,10.692307692307692,24.923076923076923,23.0,13
Appalachian State,2025-12-31,Old Dominion,117.6,106.0,18,11,10,28,-1,8,107.8,99.02142857142857,25.428571428571427,9.142857142857142,10.214285714285714,24.571428571428573,24.0,14
Appalachian State,2026-01-03,Marshall,113.6,123.4,23,9,11,22,-1,-7,108.45333333333333,99.48666666666666,24.933333333333334,9.266666666666667,10.2,24.8,8.0,15
Appalachian State,2026-01-08,Georgia State,81.3,78.2,27,12,16,32,-1,2,108.775,100.98125,24.8125,9.25,10.25,24.625,4.0,16
Appalachian State,2026-01-10,Coastal Carolina,108.5,117.2,24,3,12,20,-1,-5,107.15882352941176,99.64117647058823,24.941176470588236,9.411764705882353,10.588235294117647,25.058823529411764,2.8,17
