date,team,opponent,location,MOV,OffRtg_diff,DefRtg_diff,ThreePA_diff,TOV_diff,ORB_diff,DRB_diff,RecentForm_diff,SOS_diff,Pace_diff
2025-12-20,UCF,Florida Gulf Coast,1,22,10.146363636363631,-6.895454545454555,-4.681818181818183,1.0909090909090917,0.6818181818181817,1.5181818181818159,20.6,14.8,0.9000000000000057
2025-12-23,UCF,Florida Atlantic,0,5,6.2159090909090935,0.3553030303030198,-3.3560606060606055,0.3863636363636367,0.6439393939393927,-0.2727272727272734,6.199999999999999,8.700000000000001,0.10000000000000853
2026-01-03,UCF,Kansas,1,6,11.476282051282041,10.967307692307685,0.5705128205128212,1.2051282051282044,4.358974358974358,-4.378205128205128,5.199999999999999,-4.4,2.4000000000000057
2026-01-06,UCF,Oklahoma State,-1,-11,6.12087912087911,0.9906593406593487,0.10439560439560225,-1.1263736263736277,3.247252747252748,-2.708791208791208,12.799999999999999,1.5,-3.6999999999999886
2026-01-11,UCF,Cincinnati,1,1,17.228095238095236,12.516666666666666,-5.919047619047618,-1.3190476190476197,2.295238095238096,-2.4761904761904745,-2.4000000000000004,-0.5,1.9000000000000057
2026-01-14,UCF,Kansas State,-1,9,4.742916666666659,-1.602499999999992,-4.962499999999999,-1.229166666666666,1.6166666666666671,0.7958333333333343,4.3999999999999995,1.0,-2.5
2026-01-17,UCF,Arizona,1,-7,-4.133823529411771,10.76911764705882,4.8308823529411775,-0.33823529411764675,-1.2683823529411757,-4.297794117647058,-16.4,-6.499999999999998,-0.29999999999999716
2026-01-20,UCF,Iowa State,-1,-30,-4.010130718954244,11.014705882352928,0.352941176470587,1.0751633986928102,1.0816993464052285,0.7581699346405237,-3.0,-4.4,2.9000000000000057
2026-01-24,UCF,Colorado,-1,9,0.37660818713449373,-2.547076023391824,3.0467836257309955,2.192982456140351,1.7543859649122808,0.38596491228070207,-4.3999999999999995,1.700000000000001,0.20000000000000284
2026-01-27,UCF,Arizona State,1,3,6.834999999999994,-3.340263157894725,0.047368421052631504,0.2342105263157901,2.905263157894737,2.0710526315789473,2.8000000000000003,-0.29999999999999893,0.30000000000001137
2026-01-31,UCF,Texas Tech,1,8,-3.0900000000000034,1.2699999999999818,-6.200000000000003,1.6000000000000014,0.049999999999998934,-0.5,-13.600000000000001,-4.4,3.200000000000003
2026-02-04,UCF,Houston,-1,-24,-1.0761904761904617,14.890476190476178,-4.238095238095241,3.2857142857142865,-0.19047619047619158,2.095238095238095,-20.599999999999998,-4.799999999999999,5.800000000000011
2026-02-08,UCF,Cincinnati,-1,-20,15.185968379446635,11.793873517786565,-4.549407114624508,-0.7272727272727266,1.3063241106719357,-1.6897233201581017,4.6000000000000005,-0.5,1.9000000000000057
2026-02-17,UCF,TCU,1,11,4.523833333333329,8.504999999999995,-0.19166666666666643,0.4883333333333333,1.1133333333333333,0.14999999999999858,-3.4000000000000004,-1.0,0.9000000000000057
2026-02-24,UCF,Brigham Young,-1,13,-3.9095441595441542,5.410683760683767,-3.1153846153846168,0.7450142450142447,0.015669515669516798,-2.568376068376068,-7.8,-3.0999999999999996,0.30000000000001137
2026-02-28,UCF,Baylor,1,-1,-0.4867724867724945,0.5039682539682389,-1.7156084656084651,-0.13359788359788283,-0.6666666666666661,-0.17989417989418044,6.6,-1.299999999999999,1.8000000000000114
2026-03-03,UCF,Oklahoma State,1,-7,5.682881773399018,1.0454433497536826,-0.8337438423645303,-0.8596059113300498,1.182266009852217,-1.8349753694581281,12.6,1.5,-3.6999999999999886
2026-03-11,UCF,Cincinnati,0,1,9.24833333333332,12.111250000000013,-4.804166666666667,-0.06458333333333321,0.9020833333333336,-1.5666666666666664,-7.6,-0.5,1.9000000000000057
2026-03-12,UCF,Arizona,0,-22,-5.325806451612905,14.8516129032258,5.258064516129032,0.25806451612903203,-1.129032258064516,-5.35483870967742,-14.4,-6.499999999999998,-0.29999999999999716
2025-11-14,UCLA,Arizona,0,-4,-4.76666666666668,7.433333333333337,5.999999999999998,-4.0,-3.666666666666666,-4.666666666666668,-9.666666666666666,-4.199999999999999,-5.1000000000000085
2025-11-18,UCLA,Sacramento State,1,31,0.8349999999999795,-5.200000000000003,0.05000000000000071,-3.5,-0.5500000000000007,-7.5,3.0999999999999996,15.399999999999999,-5.900000000000006
2025-11-21,UCLA,Presbyterian,1,40,9.948571428571427,-14.151428571428568,2.2571428571428562,-1.5999999999999996,-2.628571428571428,0.8285714285714256,18.2,16.9,-0.6000000000000085
2025-11-25,UCLA,California,0,-8,-2.433333333333337,-6.233333333333334,-7.166666666666668,-0.16666666666666607,-0.16666666666666785,-2.1666666666666643,6.0,6.499999999999999,-3.9000000000000057
2025-12-06,UCLA,Oregon,1,11,7.674999999999997,-12.387500000000003,-6.375,-2.375,-4.0,-0.5,18.4,2.8999999999999986,-0.20000000000000284
2025-12-13,UCLA,Gonzaga,0,-10,-8.517777777777795,9.769999999999996,-2.5666666666666664,0.04444444444444429,-3.0,-6.777777777777779,-3.8000000000000007,2.5,-3.9000000000000057
2025-12-17,UCLA,Arizona State,1,13,1.3518181818181887,-3.576363636363638,-3.372727272727275,-0.336363636363636,1.0636363636363626,-1.3454545454545475,-0.40000000000000036,2.0,-4.5
2025-12-19,UCLA,Cal Poly,1,21,10.143939393939391,-9.3810606060606,-10.787878787878785,-5.742424242424242,-1.0151515151515156,-4.65909090909091,4.4,14.2,-10.200000000000003
2025-12-23,UCLA,UC Riverside,1,32,8.891025641025621,-9.06858974358974,-1.51923076923077,-2.698717948717949,0.18589743589743613,-3.0961538461538467,16.4,15.0,-4.5
2026-01-03,UCLA,Iowa,-1,-13,-7.115384615384613,6.584615384615375,-0.30769230769231015,0.615384615384615,0.7692307692307692,0.23076923076922995,-14.200000000000001,-0.9000000000000004,3.799999999999997
2026-01-10,UCLA,Maryland,1,12,11.406666666666666,-6.966666666666669,-6.333333333333332,-2.666666666666666,-2.0666666666666664,-1.5333333333333314,16.8,3.0,-0.7000000000000028
2026-01-14,UCLA,Penn State,-1,11,-0.5187500000000114,-9.743749999999991,-3.5,0.6875,-0.1875,0.6875,14.600000000000001,5.6,-0.6000000000000085
2026-01-17,UCLA,Ohio State,-1,-12,-3.459558823529406,-1.865441176470597,-3.055147058823529,-0.547794117647058,0.036764705882353255,-3.6213235294117645,0.20000000000000018,-0.7000000000000011,-0.6000000000000085
2026-01-20,UCLA,Purdue,1,2,-9.666666666666671,2.8277777777777686,-3.5,0.05555555555555536,-1.9444444444444446,-4.222222222222221,-10.8,-3.200000000000001,1.5
2026-01-24,UCLA,Northwestern,1,7,1.6052631578947398,-2.663157894736841,0.36842105263157876,1.421052631578947,0.21052631578947256,-1.2631578947368425,8.2,1.5999999999999996,0.7999999999999972
2026-01-28,UCLA,Oregon,-1,16,8.674999999999997,-5.2549999999999955,-5.25,-2.6000000000000014,-2.3499999999999996,-1.5500000000000007,21.2,2.8999999999999986,-0.20000000000000284
2026-01-31,UCLA,Indiana,1,-1,-2.3285714285714363,0.9809523809523881,-9.761904761904763,-0.4761904761904763,0.8095238095238093,-2.3809523809523796,9.6,0.6999999999999993,-0.9000000000000057
2026-02-03,UCLA,Rutgers,1,32,11.913636363636385,-7.372727272727261,-0.7727272727272734,-0.954545454545455,-2.09090909090909,0.45454545454545325,12.4,5.1,-1.1000000000000085
2026-02-14,UCLA,Michigan,-1,-30,-4.645833333333343,11.050000000000011,-6.458333333333332,-3.166666666666666,-1.458333333333334,-7.333333333333332,-6.200000000000001,-4.900000000000002,-5.300000000000011
2026-02-17,UCLA,Michigan State,-1,-23,-0.1840000000000117,6.896000000000001,-1.8000000000000007,-2.1599999999999984,-2.959999999999999,-5.880000000000003,9.0,-2.0,-0.8000000000000114
2026-02-21,UCLA,Illinois,1,1,-11.763675213675214,4.037321937321934,-11.105413105413106,0.10968660968661048,-3.3475783475783487,-5.415954415954417,-21.8,-2.9000000000000004,0.19999999999998863
2026-02-24,UCLA,Southern California,1,19,5.381481481481487,1.518518518518519,1.0740740740740726,-3.2592592592592595,-1.4074074074074083,-3.0,4.0,3.0,-6.0
2026-02-28,UCLA,Minnesota,-1,-5,6.3142857142857025,0.7857142857142776,-4.892857142857146,-1.3928571428571441,1.1071428571428568,-1.0,-7.6,3.5,2.6999999999999886
2026-03-03,UCLA,Nebraska,1,20,0.46206896551724697,10.858620689655169,-9.586206896551722,-0.6551724137931032,0.5517241379310347,-4.655172413793107,-20.6,-0.6000000000000014,-0.4000000000000057
2026-03-07,UCLA,Southern California,-1,21,7.606666666666669,-0.09333333333334792,1.1999999999999993,-3.6999999999999993,-1.4333333333333336,-2.6000000000000014,20.4,3.0,-6.0
2026-03-12,UCLA,Rutgers,0,13,12.168548387096763,-4.8634072580645125,0.6159274193548399,-1.30141129032258,-0.889112903225806,0.18245967741935587,9.2,5.1,-1.1000000000000085
2026-03-13,UCLA,Michigan State,0,4,-0.3533266129032313,5.432862903225825,-0.47681451612903203,-2.399193548387096,-2.533266129032258,-4.96875,10.6,-2.0,-0.8000000000000114
2026-03-14,UCLA,Purdue,0,-7,-7.38787878787879,-0.3303030303030283,-3.7272727272727266,-0.30303030303030276,-1.6060606060606055,-1.9696969696969688,6.3999999999999995,-3.200000000000001,1.5
2026-03-20,UCLA,UCF,0,4,3.629963235294113,-2.9020220588235333,-0.7463235294117645,-2.5808823529411757,-2.1819852941176467,-2.272058823529413,19.0,2.299999999999999,-4.800000000000011
2026-03-22,UCLA,Connecticut,0,-16,0.32285714285715983,8.92857142857143,-2.7428571428571438,-2.085714285714287,-1.6285714285714281,-2.37142857142857,1.7999999999999998,-2.1000000000000014,0.19999999999998863
2025-11-19,UMBC,George Washington,-1,-37,-17.92500000000001,5.375,1.5,1.5,-3.5,-2.75,-17.25,-11.0,-3.200000000000003
2025-11-29,UMBC,Delaware State,1,14,16.241666666666674,-11.754166666666663,8.083333333333332,2.875,-0.5,4.291666666666668,12.6,4.999999999999999,0.3999999999999915
2025-12-03,UMBC,Georgetown,-1,-9,-8.957142857142856,-8.314285714285703,3.2857142857142847,5.7142857142857135,-2.8571428571428577,3.2857142857142883,2.6,-16.2,-1.0
2025-12-06,UMBC,Bucknell,-1,7,7.157499999999985,-16.804999999999993,0.5249999999999986,0.05000000000000071,-0.1750000000000007,5.375,24.6,-2.3,-0.7999999999999972
2025-12-09,UMBC,Buffalo,1,-4,-10.73333333333332,-5.511111111111106,0.777777777777775,2.8888888888888893,0.33333333333333304,5.333333333333336,0.20000000000000018,-4.4,-1.2999999999999972
2025-12-12,UMBC,Army,1,-3,3.442727272727268,-7.2572727272727064,-10.136363636363633,0.8909090909090924,-2.581818181818182,2.1545454545454525,4.0,0.09999999999999964,-2.0
2025-12-21,UMBC,South Florida,-1,-25,-7.381818181818161,-1.7999999999999972,-4.454545454545457,0.6363636363636367,-5.7272727272727275,1.2727272727272734,1.2,-12.5,-8.799999999999997
2025-12-29,UMBC,Coppin State,-1,34,14.466666666666669,-17.73541666666668,4.416666666666668,-2.458333333333334,-1.604166666666667,5.0,24.599999999999998,2.2,-2.700000000000003
2026-01-08,UMBC,Maine,1,7,15.73076923076924,-1.8600961538461576,6.22596153846154,-2.08173076923077,0.865384615384615,5.653846153846153,2.2,-0.40000000000000036,1.5999999999999943
2026-01-10,UMBC,New Hampshire,1,1,9.642857142857139,-3.9995238095237937,-1.8333333333333321,0.795238095238096,-1.2190476190476192,1.2904761904761912,15.200000000000001,0.39999999999999947,-2.200000000000003
2026-01-15,UMBC,Bryant,-1,-5,14.78156862745098,-2.3752941176470586,-4.682352941176472,-2.1960784313725483,-0.5411764705882351,3.4627450980392176,11.600000000000001,0.20000000000000018,1.0999999999999943
2026-01-19,UMBC,Binghamton,-1,18,7.516447368421055,-7.547697368421055,6.730263157894736,-1.171052631578947,1.0296052631578947,2.184210526315791,0.3999999999999999,3.2,0.09999999999999432
2026-01-22,UMBC,NJIT,1,13,12.047941176470601,-4.638235294117649,-2.223529411764705,-1.0176470588235293,-1.4088235294117641,1.1970588235294137,2.8000000000000007,-0.20000000000000018,-1.2999999999999972
2026-01-31,UMBC,Albany (NY),-1,3,2.8727272727272606,-5.470000000000013,0.39090909090909065,-1.2545454545454557,-2.4454545454545453,3.5,7.4,-0.7000000000000002,0.7000000000000028
2026-02-05,UMBC,Binghamton,1,17,8.768530020703949,-9.21842650103521,6.175983436853002,-1.9440993788819885,0.38923395445134545,2.113871635610767,20.2,3.2,0.09999999999999432
2026-02-12,UMBC,Maine,-1,16,14.11927272727273,-2.637999999999991,4.281818181818185,-2.501818181818182,1.3909090909090907,5.600000000000001,8.4,-0.40000000000000036,1.5999999999999943
2026-02-14,UMBC,New Hampshire,-1,22,9.37826086956521,-4.347826086956516,-2.695652173913043,-1.0869565217391308,-2.3478260869565215,1.6521739130434767,14.8,0.39999999999999947,-2.200000000000003
2026-02-21,UMBC,Albany (NY),1,4,2.649333333333331,-7.552888888888873,0.6770370370370387,-1.6651851851851855,-2.61925925925926,4.534814814814812,12.2,-0.7000000000000002,0.7000000000000028
2026-02-26,UMBC,Bryant,1,12,13.091025641025652,-8.674928774928773,-4.128205128205128,-3.319088319088319,-1.3803418803418799,4.128205128205128,25.200000000000003,0.20000000000000018,1.0999999999999943
2026-03-03,UMBC,NJIT,-1,39,11.292142857142863,-6.646428571428572,-1.4333333333333336,-1.4523809523809526,-1.4904761904761896,2.2857142857142847,20.2,-0.20000000000000018,-1.2999999999999972
2026-03-07,UMBC,New Hampshire,1,15,12.56896551724138,-7.4793103448275815,-4.172413793103448,-1.2068965517241388,-2.06896551724138,2.655172413793103,27.4,0.39999999999999947,-2.200000000000003
2026-03-17,UMBC,Howard,0,-3,3.28276515151515,3.3259469696969717,3.1032196969696955,-3.544507575757576,-3.274621212121213,3.4185606060606055,7.6,-0.10000000000000053,-3.4000000000000057
2025-11-19,UMass Lowell,Bradley,-1,-10,-1.3349999999999937,17.140000000000015,-7.100000000000001,4.4,2.5500000000000007,0.3500000000000014,-13.75,-8.2,-0.5
2025-11-22,UMass Lowell,Saint Peter's,-1,-2,0.99166666666666,-0.3500000000000085,-8.416666666666668,3.583333333333334,-1.833333333333334,1.4166666666666679,-14.149999999999999,-2.3999999999999995,2.8999999999999915
2025-11-26,UMass Lowell,Stonehill,-1,11,5.199999999999989,14.02857142857144,-7.0,0.0,0.7142857142857153,-7.714285714285712,1.0,0.9000000000000004,1.2999999999999972
2025-12-06,UMass Lowell,Massachusetts,-1,-20,-0.6888888888888829,12.506944444444443,-4.208333333333332,-0.22222222222222143,0.5,0.18055555555555713,-5.199999999999999,-5.1,-3.9000000000000057
2025-12-13,UMass Lowell,Quinnipiac,-1,-4,-2.951818181818169,8.52000000000001,-4.772727272727273,2.5272727272727273,-0.09090909090909172,0.027272727272727337,3.0,-3.3,-0.9000000000000057
2025-12-16,UMass Lowell,Sacred Heart,1,5,-3.4000000000000057,-2.3116666666666674,-13.26666666666667,1.3666666666666654,0.40000000000000036,3.4499999999999993,16.200000000000003,-2.0,0.5
2025-12-21,UMass Lowell,Boston University,-1,-12,-5.035897435897439,-7.199999999999989,-7.23076923076923,2.6089743589743577,2.602564102564104,3.179487179487179,8.799999999999999,-1.6999999999999993,3.8999999999999915
2025-12-29,UMass Lowell,Iowa,-1,-28,-16.027380952380938,17.451190476190476,-2.5238095238095255,3.928571428571429,2.654761904761904,2.3928571428571423,-14.6,-20.7,6.299999999999997
2026-01-03,UMass Lowell,Albany (NY),1,12,0.7466666666666697,1.1066666666666691,-4.866666666666667,1.333333333333334,0.8000000000000007,1.2000000000000028,13.6,-0.5999999999999996,3.0
2026-01-08,UMass Lowell,Bryant,-1,14,14.155416666666667,7.974999999999994,-9.675,-0.9499999999999993,2.825,0.35416666666666785,-1.6000000000000005,0.3000000000000007,3.3999999999999915
2026-01-10,UMass Lowell,Binghamton,-1,5,7.14705882352942,-1.147058823529406,0.8235294117647065,0.29411764705882426,4.235294117647059,0.1764705882352935,-1.8,3.3000000000000007,2.3999999999999915
2026-01-15,UMass Lowell,NJIT,1,-9,13.755555555555546,0.0833333333333286,-7.666666666666668,0.44444444444444464,1.7777777777777768,-0.5555555555555571,-6.6,-0.09999999999999964,1.0
2026-01-24,UMass Lowell,UMBC,-1,-23,-2.3188888888888783,6.612222222222243,-4.899999999999999,2.2444444444444454,3.4666666666666677,-1.6333333333333329,-4.199999999999999,0.10000000000000053,2.299999999999997
2026-01-29,UMass Lowell,New Hampshire,-1,-5,5.659147869674186,5.417293233082717,-7.461152882205514,1.882205513784461,0.8746867167919792,-0.8521303258145352,-9.600000000000001,0.5,0.09999999999999432
2026-01-31,UMass Lowell,Maine,1,14,11.62272727272726,6.140909090909091,-0.09090909090908994,-0.1363636363636367,4.363636363636364,3.5,-8.399999999999999,-0.2999999999999998,3.8999999999999915
2026-02-05,UMass Lowell,NJIT,-1,-25,7.773913043478274,1.2391304347826093,-6.652173913043477,1.2608695652173925,1.9565217391304337,-0.0869565217391326,-12.600000000000001,-0.09999999999999964,1.0
2026-02-07,UMass Lowell,Albany (NY),-1,10,-0.7166666666666544,2.254166666666663,-4.416666666666668,1.416666666666666,1.458333333333334,2.5,-5.3999999999999995,-0.5999999999999996,3.0
2026-02-12,UMass Lowell,Bryant,1,19,9.766333333333336,3.3633333333333297,-8.453333333333333,-0.03166666666666629,2.7716666666666674,1.6799999999999997,-5.6,0.3000000000000007,3.3999999999999915
2026-02-19,UMass Lowell,New Hampshire,1,22,7.263782051282064,3.133653846153848,-7.410256410256409,1.7852564102564106,1.541666666666666,-0.04166666666666785,13.4,0.5,0.09999999999999432
2026-02-21,UMass Lowell,Binghamton,1,13,6.101851851851848,-3.1809523809523768,1.6031746031746046,0.7658730158730158,4.582010582010581,1.3902116402116427,13.0,3.3000000000000007,2.3999999999999915
2026-02-28,UMass Lowell,UMBC,1,-24,-2.321072796934871,8.120434227330776,-4.6487867177522375,2.6615581098339725,3.461047254150703,-1.7969348659003863,-1.0,0.10000000000000053,2.299999999999997
2026-03-03,UMass Lowell,Maine,-1,11,11.646666666666647,4.936666666666682,-1.0333333333333314,-0.033333333333333215,5.4333333333333345,4.033333333333331,9.2,-0.2999999999999998,3.8999999999999915
2026-03-07,UMass Lowell,Albany (NY),1,5,-0.14516129032257652,0.13225806451613664,-3.806451612903224,0.38709677419354804,1.258064516129032,2.161290322580644,1.4,-0.5999999999999996,3.0
2026-03-10,UMass Lowell,UMBC,-1,-22,-4.623958333333334,8.95145833333332,-4.272916666666667,2.4541666666666675,3.4458333333333337,-2.3708333333333336,-18.2,0.10000000000000053,2.299999999999997
2025-11-25,UNC Asheville,Tennessee State,1,-2,3.219999999999999,6.940000000000012,-6.800000000000001,-3.1999999999999993,-4.0,-5.399999999999999,-4.6,1.5999999999999996,-3.5999999999999943
2025-11-30,UNC Asheville,Appalachian State,1,12,0.34583333333333144,-5.237500000000011,-7.0,5.875,-2.125,0.5833333333333321,17.2,0.20000000000000018,3.0999999999999943
2025-12-06,UNC Asheville,NC State,-1,-12,-14.850000000000009,-2.549999999999997,-9.125,3.125,-1.0,-2.5,11.0,-14.2,-2.0999999999999943
2025-12-10,UNC Asheville,Miami (OH),1,-3,-18.454166666666666,14.666666666666657,-9.958333333333332,1.6388888888888893,-1.2361111111111107,-6.902777777777779,-24.6,-2.2,-4.099999999999994
2025-12-13,UNC Asheville,St. Thomas,1,-21,-0.24833333333334906,5.959999999999994,-8.666666666666668,3.533333333333333,2.716666666666667,-2.2666666666666693,-16.8,0.10000000000000009,-1.5999999999999943
2025-12-21,UNC Asheville,UAB,-1,-25,-5.424999999999997,4.821153846153848,-0.705128205128208,3.801282051282051,-4.371794871794872,-2.3076923076923066,-4.4,-3.9,-3.700000000000003
2025-12-31,UNC Asheville,High Point,1,-18,-23.51238095238095,10.608095238095231,-5.661904761904761,4.152380952380954,-2.5238095238095237,0.38095238095238315,-39.400000000000006,-1.5,-3.9000000000000057
2026-01-03,UNC Asheville,Charleston Southern,-1,-3,-5.028750000000002,6.703750000000014,-16.7,0.2958333333333325,-2.491666666666667,-5.987500000000001,-18.2,1.7000000000000002,-7.799999999999997
2026-01-07,UNC Asheville,Longwood,1,11,-0.4786764705882405,5.263970588235296,0.6286764705882355,-1.6838235294117645,-1.6654411764705888,-0.4191176470588225,-8.799999999999999,2.5999999999999996,-3.4000000000000057
2026-01-10,UNC Asheville,Radford,-1,19,-3.7470588235294002,3.6941176470588317,-10.058823529411764,0.235294117647058,-0.47058823529411775,0.5882352941176485,-13.0,2.0,-6.299999999999997
2026-01-14,UNC Asheville,Presbyterian,-1,-1,2.5777777777777686,0.4555555555555486,2.1111111111111107,-0.3333333333333339,-1.4444444444444446,0.8333333333333321,-4.0,1.2000000000000002,0.7999999999999972
2026-01-29,UNC Asheville,Gardner-Webb,1,19,12.874675324675337,-15.558441558441572,-3.0151515151515156,-2.062770562770563,1.4025974025974035,1.9004329004329001,35.0,4.0,-2.700000000000003
2026-02-12,UNC Asheville,Longwood,-1,5,1.5243589743589894,3.209935897435898,0.5769230769230766,-2.282051282051281,-1.2788461538461533,-0.7211538461538467,5.4,2.5999999999999996,-3.4000000000000057
2026-02-14,UNC Asheville,Presbyterian,1,-1,1.9681538461538537,-0.798153846153852,3.7676923076923075,-1.3399999999999999,-0.6938461538461524,-0.21538461538461817,13.399999999999999,1.2000000000000002,0.7999999999999972
2026-02-19,UNC Asheville,High Point,-1,-26,-17.428296703296695,8.246978021978038,-6.016483516483515,2.0,-1.2582417582417573,-0.22527472527472625,-15.399999999999999,-1.5,-3.9000000000000057
2026-02-21,UNC Asheville,Radford,1,1,-3.8624338624338748,-0.10767195767193982,-8.255291005291006,-1.1375661375661377,-0.21164021164021207,-0.31349206349206327,-9.2,2.0,-6.299999999999997
2026-02-26,UNC Asheville,Gardner-Webb,-1,6,10.950615763546807,-15.658743842364544,-2.599753694581281,-2.27463054187192,2.1071428571428577,1.9766009852216762,11.6,4.0,-2.700000000000003
2026-02-28,UNC Asheville,Charleston Southern,1,-17,-0.19333333333334224,2.1413793103448313,-13.97701149425287,-2.666666666666666,-0.9574712643678147,-5.057471264367816,-4.4,1.7000000000000002,-7.799999999999997
2026-03-06,UNC Asheville,Longwood,0,3,-0.11591397849461771,3.7349462365591393,0.1172043010752688,-2.6483870967741936,-1.2817204301075265,-1.259139784946239,-11.8,2.5999999999999996,-3.4000000000000057
2026-03-07,UNC Asheville,High Point,0,-4,-16.711491935483878,9.953326612903226,-6.223790322580644,1.841733870967742,-1.089717741935484,-0.9435483870967758,-22.799999999999997,-1.5,-3.9000000000000057
2025-11-15,UNC Greensboro,Austin Peay,1,-6,-18.600000000000023,49.233333333333334,-5.0,0.3333333333333339,-2.666666666666666,-1.6666666666666679,-54.66666666666667,-0.6999999999999993,-0.7000000000000028
2025-11-20,UNC Greensboro,Queens (NC),-1,-7,-12.165000000000006,13.059999999999988,-3.5500000000000007,-1.6500000000000004,-1.9499999999999993,-1.3000000000000007,-19.75,-1.7999999999999998,-2.1000000000000085
2025-11-25,UNC Greensboro,Delaware,0,-13,0.9033333333333502,6.596666666666664,-2.5333333333333314,0.06666666666666643,-0.7000000000000002,1.6666666666666679,-2.4000000000000004,-2.0999999999999996,4.299999999999997
2025-11-26,UNC Greensboro,Miami (OH),0,-11,-28.202857142857127,25.94571428571429,-2.2857142857142847,0.742857142857142,-1.5714285714285712,-5.114285714285714,-41.599999999999994,-3.8,-2.799999999999997
2025-12-02,UNC Greensboro,UNC Asheville,0,-5,-7.591071428571439,16.10178571428571,5.5,-1.25,-0.9821428571428568,1.7678571428571423,-15.399999999999999,-1.5999999999999996,1.2999999999999972
2025-12-06,UNC Greensboro,East Carolina,-1,4,7.165277777777774,11.174999999999997,5.444444444444443,-1.791666666666666,-2.5972222222222223,0.33333333333333215,7.4,-3.3999999999999995,-1.2999999999999972
2025-12-16,UNC Greensboro,North Carolina A&T,1,-6,2.2666666666666657,10.522222222222226,5.858585858585858,-1.9696969696969706,-2.3737373737373737,-1.2424242424242422,4.3999999999999995,-0.5,-0.5
2026-01-01,UNC Greensboro,Chattanooga,1,5,-3.592307692307699,6.538461538461533,-8.384615384615383,1.8461538461538467,0.3076923076923066,1.4615384615384635,13.600000000000001,0.6000000000000005,1.8999999999999915
2026-01-03,UNC Greensboro,Samford,1,7,2.421428571428578,6.964285714285708,-5.714285714285715,1.6428571428571423,-0.14285714285714235,-0.7142857142857153,4.199999999999999,-1.4999999999999996,-0.10000000000000853
2026-01-10,UNC Greensboro,East Tennessee State,-1,-26,-1.8812500000000085,15.90625,-0.5625,-0.6875,-0.5625,1.6875,10.4,-1.1999999999999997,2.3999999999999915
2026-01-15,UNC Greensboro,The Citadel,1,3,6.047058823529412,-4.094117647058823,-6.4705882352941195,0.35294117647058876,-0.5294117647058822,3.6470588235294095,29.200000000000003,1.6000000000000005,3.0999999999999943
2026-01-17,UNC Greensboro,Mercer,1,-10,-4.288888888888891,11.288888888888877,-4.944444444444443,-0.27777777777777857,-2.3888888888888893,0.4444444444444464,-15.0,-1.9999999999999996,-0.4000000000000057
2026-01-23,UNC Greensboro,Furman,1,-23,-0.44000000000001194,12.180000000000007,-6.899999999999999,-1.9000000000000004,-2.0,-1.25,-13.6,-1.8999999999999995,2.0999999999999943
2026-01-29,UNC Greensboro,Mercer,-1,-18,-4.566666666666663,11.8857142857143,-4.238095238095241,-0.6666666666666679,-2.571428571428573,0.33333333333333215,-18.0,-1.9999999999999996,-0.4000000000000057
2026-01-31,UNC Greensboro,The Citadel,-1,-5,5.218181818181819,0.6409090909090907,-6.0,-0.18181818181818166,-0.18181818181818166,2.59090909090909,-9.799999999999999,1.6000000000000005,3.0999999999999943
2026-02-08,UNC Greensboro,Furman,-1,3,-2.5249999999999915,12.533333333333317,-5.291666666666668,-1.75,-1.125,-1.3333333333333321,-12.600000000000001,-1.8999999999999995,2.0999999999999943
2026-02-21,UNC Greensboro,East Tennessee State,1,-12,-3.103571428571442,14.646428571428572,1.1071428571428577,0.3214285714285712,-0.25,0.6428571428571423,-1.8000000000000007,-1.1999999999999997,2.3999999999999915
2026-02-26,UNC Greensboro,Chattanooga,-1,5,0.7965517241379274,6.358620689655169,-6.206896551724139,0.5862068965517242,1.724137931034483,-0.137931034482758,1.4000000000000001,0.6000000000000005,1.8999999999999915
2026-02-28,UNC Greensboro,Samford,-1,-9,-0.8533333333333246,7.7733333333333405,-3.466666666666665,1.5666666666666664,0.7999999999999989,-1.5666666666666664,-7.199999999999999,-1.4999999999999996,-0.10000000000000853
2026-03-08,UNC Greensboro,Furman,0,-6,-0.4287878787878725,10.688446969696969,-4.194128787878789,-1.464962121212121,-1.1676136363636367,-1.5606060606060623,-1.2,-1.8999999999999995,2.0999999999999943
2025-11-18,UNC Wilmington,East Carolina,1,25,13.299999999999997,-5.700000000000017,-0.6666666666666679,-6.333333333333334,2.0,1.3333333333333321,14.666666666666666,-0.9000000000000001,-4.199999999999989
2025-11-21,UNC Wilmington,Radford,-1,8,16.49166666666666,-11.091666666666669,-4.666666666666668,-3.25,0.16666666666666607,5.75,23.3,2.9,-7.8999999999999915
2025-11-26,UNC Wilmington,Southeastern Louisiana,1,13,26.88000000000001,1.1800000000000068,-3.400000000000002,-3.4000000000000004,2.0,3.1999999999999993,18.6,0.3999999999999999,0.6000000000000085
2025-11-28,UNC Wilmington,Navy,1,30,3.895238095238099,-2.44285714285715,3.904761904761905,-1.6428571428571423,2.0238095238095237,1.2380952380952408,-2.1999999999999993,3.3000000000000003,0.6000000000000085
2025-11-29,UNC Wilmington,Gardner-Webb,1,26,27.516071428571436,-27.65892857142856,-2.8392857142857153,-3.6428571428571423,4.107142857142858,6.410714285714285,41.400000000000006,4.9,-4.299999999999997
